,Eyetracker timestamp,Gaze point X,Gaze point Y
1088,475779975.0,789.0,376.0
1089,475788318.0,789.0,380.0
1090,475796642.0,796.0,355.0
1091,475805018.0,797.0,367.0
1092,475813309.0,797.0,366.0
1093,475821638.0,792.0,376.0
1094,475829970.0,793.0,370.0
1095,475838341.0,790.0,373.0
1096,475846634.0,789.0,372.0
1097,475855004.0,792.0,374.0
1098,475863302.0,793.0,374.0
1099,475871632.0,790.0,372.0
1100,475879966.0,790.0,360.0
1101,475888301.0,791.0,359.0
1102,475896645.0,795.0,362.0
1103,475904972.0,791.0,375.0
1104,475913309.0,790.0,377.0
1105,475921637.0,789.0,375.0
1106,475930011.0,792.0,354.0
1107,475938363.0,749.0,393.0
1108,475946635.0,785.0,356.0
1109,475955031.0,783.0,357.0
1110,475963291.0,746.0,389.0
1111,475971631.0,787.0,338.0
1112,475979953.0,789.0,332.0
1113,475988289.0,751.0,393.0
1114,475996628.0,818.0,353.0
1115,476004950.0,867.0,376.0
1116,476013285.0,829.0,427.0
1117,476021625.0,888.0,389.0
1118,476029958.0,880.0,391.0
1119,476038284.0,830.0,421.0
1120,476046621.0,884.0,390.0
1121,476054946.0,889.0,399.0
1122,476063325.0,885.0,400.0
1123,476071620.0,884.0,402.0
1124,476079943.0,874.0,386.0
1125,476088335.0,873.0,385.0
1126,476096618.0,876.0,379.0
1127,476104939.0,881.0,404.0
1128,476113340.0,884.0,405.0
1129,476121616.0,885.0,397.0
1130,476129937.0,886.0,399.0
1131,476138270.0,884.0,395.0
1132,476146611.0,883.0,395.0
1133,476154934.0,882.0,394.0
1134,476163269.0,841.0,426.0
1135,476171616.0,882.0,390.0
1136,476179947.0,882.0,382.0
1137,476188269.0,881.0,384.0
1138,476196597.0,879.0,387.0
1139,476204927.0,882.0,388.0
1140,476213264.0,835.0,423.0
1141,476221628.0,880.0,389.0
1142,476229924.0,876.0,388.0
1143,476238260.0,827.0,419.0
1144,476246610.0,843.0,349.0
1145,476254938.0,753.0,287.0
1146,476263268.0,748.0,297.0
1147,476271638.0,742.0,303.0
1148,476279965.0,746.0,296.0
1149,476288256.0,747.0,295.0
1150,476296584.0,789.0,260.0
1151,476304918.0,746.0,298.0
1152,476313286.0,745.0,296.0
1153,476321599.0,781.0,254.0
1154,476329930.0,751.0,286.0
1155,476338296.0,751.0,284.0
1156,476346579.0,745.0,286.0
1157,476354910.0,745.0,296.0
1158,476363247.0,754.0,305.0
1159,476371594.0,754.0,305.0
1160,476379927.0,748.0,289.0
1161,476388299.0,748.0,285.0
1162,476396612.0,748.0,286.0
1163,476404941.0,752.0,288.0
1164,476413240.0,755.0,295.0
1165,476421570.0,751.0,295.0
1166,476429934.0,752.0,287.0
1167,476438270.0,750.0,286.0
1168,476446587.0,757.0,296.0
1169,476454918.0,749.0,303.0
1170,476463283.0,751.0,307.0
1171,476471580.0,740.0,290.0
1172,476479963.0,749.0,288.0
1173,476488231.0,728.0,332.0
1174,476496576.0,809.0,330.0
1175,476504898.0,819.0,337.0
1176,476513231.0,805.0,384.0
1177,476521571.0,838.0,326.0
1178,476529891.0,838.0,320.0
1179,476538229.0,803.0,377.0
1180,476546573.0,839.0,330.0
1181,476554897.0,846.0,317.0
1182,476563295.0,844.0,333.0
1183,476571569.0,838.0,340.0
1184,476579945.0,837.0,346.0
1185,476588223.0,840.0,347.0
1186,476596571.0,842.0,347.0
1187,476604882.0,840.0,331.0
1188,476613227.0,842.0,337.0
1189,476621567.0,840.0,334.0
1190,476629889.0,839.0,342.0
1191,476638282.0,837.0,337.0
1192,476646600.0,837.0,337.0
1193,476654877.0,838.0,333.0
1194,476663247.0,840.0,334.0
1195,476671567.0,839.0,333.0
1196,476679884.0,844.0,328.0
1197,476688256.0,842.0,331.0
1198,476696640.0,835.0,334.0
1199,476704941.0,830.0,339.0
1200,476713269.0,833.0,335.0
1201,476721556.0,832.0,336.0
1202,476729874.0,834.0,338.0
1203,476738207.0,833.0,341.0
1204,476746548.0,832.0,338.0
1205,476754880.0,831.0,338.0
1206,476763205.0,831.0,340.0
1207,476771540.0,837.0,352.0
1208,476779909.0,836.0,338.0
1209,476788200.0,837.0,338.0
1210,476796541.0,834.0,344.0
1211,476804858.0,838.0,340.0
1212,476813215.0,840.0,339.0
1213,476821576.0,849.0,349.0
1214,476829932.0,863.0,360.0
1215,476838249.0,877.0,375.0
1216,476846541.0,885.0,385.0
1217,476854864.0,875.0,398.0
1218,476863266.0,834.0,417.0
1219,476871537.0,876.0,401.0
1220,476879873.0,880.0,388.0
1221,476888199.0,875.0,397.0
1222,476896517.0,865.0,385.0
1223,476904848.0,873.0,376.0
1224,476913183.0,874.0,376.0
1225,476921531.0,879.0,377.0
1226,476929852.0,869.0,383.0
1227,476938191.0,869.0,388.0
1228,476946525.0,872.0,395.0
1229,476954845.0,876.0,399.0
1230,476963178.0,877.0,397.0
1231,476971517.0,880.0,407.0
1232,476979839.0,874.0,372.0
1233,476988174.0,843.0,398.0
1234,476996519.0,881.0,385.0
1235,477004837.0,881.0,386.0
1236,477013172.0,880.0,385.0
1237,477021520.0,876.0,395.0
1238,477029911.0,877.0,392.0
1239,477038169.0,879.0,396.0
1240,477046517.0,878.0,398.0
1241,477054887.0,877.0,401.0
1242,477063172.0,881.0,388.0
1243,477071507.0,872.0,391.0
1244,477079836.0,871.0,394.0
1245,477088163.0,873.0,386.0
1246,477096504.0,872.0,404.0
1247,477104827.0,879.0,388.0
1248,477113193.0,881.0,386.0
1249,477121509.0,896.0,385.0
1250,477129837.0,913.0,398.0
1251,477138156.0,943.0,390.0
1252,477146497.0,954.0,390.0
1253,477154822.0,951.0,390.0
1254,477163190.0,952.0,393.0
1255,477171496.0,953.0,394.0
1256,477179853.0,951.0,393.0
1257,477188151.0,954.0,376.0
1258,477196481.0,952.0,374.0
1259,477204811.0,953.0,388.0
1260,477213184.0,949.0,394.0
1261,477221492.0,957.0,387.0
1262,477229836.0,960.0,383.0
1263,477238147.0,960.0,382.0
1264,477246488.0,957.0,378.0
1265,477254812.0,950.0,384.0
1266,477263216.0,951.0,383.0
1267,477271484.0,950.0,384.0
1268,477279858.0,951.0,388.0
1269,477288185.0,945.0,391.0
1270,477296478.0,947.0,392.0
1271,477304845.0,947.0,389.0
1272,477313139.0,949.0,391.0
1273,477321479.0,949.0,377.0
1274,477329801.0,945.0,375.0
1275,477338133.0,948.0,376.0
1276,477346466.0,946.0,388.0
1277,477354831.0,943.0,384.0
1278,477363132.0,944.0,381.0
1279,477371475.0,955.0,372.0
1280,477379803.0,957.0,378.0
1281,477388190.0,957.0,371.0
1282,477396459.0,946.0,390.0
1283,477404795.0,942.0,390.0
1284,477413128.0,942.0,387.0
1285,477421472.0,952.0,371.0
1286,477429820.0,947.0,377.0
1287,477438123.0,950.0,370.0
1288,477446467.0,943.0,366.0
1289,477454821.0,945.0,370.0
1290,477463119.0,946.0,368.0
1291,477471465.0,952.0,380.0
1292,477479790.0,945.0,393.0
1293,477488119.0,948.0,394.0
1294,477496459.0,947.0,391.0
1295,477504783.0,951.0,380.0
1296,477513116.0,950.0,380.0
1297,477521458.0,948.0,383.0
1298,477529840.0,947.0,384.0
1299,477538151.0,947.0,387.0
1300,477546517.0,948.0,386.0
1301,477554780.0,949.0,387.0
1302,477563111.0,948.0,392.0
1303,477571440.0,945.0,395.0
1304,477579770.0,943.0,382.0
1305,477588106.0,940.0,389.0
1306,477596450.0,943.0,374.0
1307,477604773.0,950.0,374.0
1308,477613152.0,951.0,370.0
1309,477621470.0,947.0,377.0
1310,477629766.0,941.0,385.0
1311,477638142.0,942.0,385.0
1312,477646494.0,944.0,388.0
1313,477654763.0,948.0,379.0
1314,477663108.0,947.0,381.0
1315,477671474.0,943.0,382.0
1316,477679758.0,942.0,392.0
1317,477688098.0,941.0,394.0
1318,477696423.0,939.0,389.0
1319,477704794.0,938.0,388.0
1320,477713125.0,938.0,383.0
1321,477721434.0,941.0,389.0
1322,477729766.0,941.0,387.0
1323,477738099.0,941.0,392.0
1324,477746421.0,941.0,387.0
1325,477754752.0,943.0,378.0
1326,477763087.0,942.0,380.0
1327,477771429.0,938.0,395.0
1328,477779755.0,942.0,386.0
1329,477788084.0,901.0,412.0
1330,477796420.0,944.0,389.0
1331,477804747.0,944.0,390.0
1332,477813081.0,942.0,394.0
1333,477821420.0,944.0,393.0
1334,477829745.0,945.0,389.0
1335,477838133.0,947.0,387.0
1348,477946395.0,913.0,392.0
1349,477954738.0,927.0,419.0
1350,477963076.0,946.0,397.0
1351,477971409.0,943.0,383.0
1352,477979740.0,941.0,366.0
1353,477988060.0,938.0,371.0
1354,477996401.0,931.0,381.0
1355,478004726.0,931.0,384.0
1356,478013094.0,934.0,383.0
1357,478021387.0,938.0,383.0
1358,478029716.0,934.0,367.0
1359,478038085.0,933.0,379.0
1360,478046418.0,931.0,382.0
1361,478054748.0,940.0,385.0
1362,478063060.0,939.0,380.0
1363,478071397.0,935.0,369.0
1364,478079740.0,938.0,364.0
1365,478088088.0,938.0,363.0
1366,478096380.0,943.0,370.0
1367,478104748.0,937.0,377.0
1368,478113048.0,937.0,381.0
1369,478121376.0,939.0,364.0
1370,478129709.0,941.0,364.0
1371,478138132.0,933.0,373.0
1372,478146372.0,932.0,371.0
1373,478154705.0,933.0,373.0
1374,478163075.0,933.0,374.0
1375,478171388.0,933.0,376.0
1376,478179716.0,931.0,376.0
1377,478188090.0,929.0,365.0
1378,478196445.0,933.0,382.0
1379,478204699.0,936.0,372.0
1380,478213083.0,939.0,369.0
1381,478221377.0,928.0,346.0
1382,478229701.0,927.0,366.0
1383,478238074.0,927.0,363.0
1384,478246373.0,934.0,377.0
1385,478254697.0,934.0,379.0
1386,478263037.0,934.0,375.0
1387,478271412.0,929.0,364.0
1388,478279741.0,930.0,359.0
1389,478288093.0,930.0,355.0
1390,478296417.0,940.0,360.0
1391,478304693.0,934.0,376.0
1392,478313074.0,972.0,344.0
1393,478321392.0,932.0,373.0
1394,478329686.0,932.0,359.0
1395,478338020.0,930.0,370.0
1396,478346362.0,932.0,364.0
1397,478354698.0,932.0,371.0
1398,478363029.0,935.0,366.0
1399,478371350.0,935.0,364.0
1400,478379755.0,935.0,367.0
1401,478388047.0,935.0,364.0
1402,478396377.0,932.0,376.0
1403,478404711.0,930.0,378.0
1404,478413031.0,929.0,379.0
1405,478421390.0,932.0,368.0
1406,478429673.0,932.0,368.0
1407,478438006.0,928.0,377.0
1408,478446340.0,932.0,369.0
1409,478454709.0,929.0,377.0
1410,478463004.0,929.0,375.0
1411,478471337.0,934.0,370.0
1412,478479669.0,932.0,368.0
1413,478488036.0,927.0,368.0
1414,478496334.0,924.0,374.0
1415,478504666.0,925.0,371.0
1416,478512999.0,925.0,373.0
1417,478521330.0,926.0,371.0
1418,478529664.0,924.0,374.0
1419,478537994.0,925.0,369.0
1420,478546361.0,924.0,372.0
1421,478554674.0,926.0,367.0
1422,478563009.0,913.0,368.0
1423,478571332.0,875.0,382.0
1424,478579701.0,861.0,379.0
1425,478588006.0,851.0,389.0
1426,478596398.0,851.0,373.0
1427,478604653.0,855.0,390.0
1428,478612986.0,854.0,380.0
1429,478621319.0,850.0,373.0
1430,478629653.0,849.0,366.0
1431,478638067.0,849.0,368.0
1432,478646317.0,849.0,371.0
1433,478654648.0,849.0,375.0
1434,478662984.0,852.0,370.0
1435,478671342.0,858.0,377.0
1436,478679664.0,853.0,361.0
1437,478688002.0,853.0,365.0
1438,478696329.0,860.0,363.0
1439,478704648.0,858.0,376.0
1440,478712976.0,857.0,375.0
1441,478721308.0,851.0,370.0
1442,478729658.0,851.0,372.0
1443,478737975.0,852.0,368.0
1444,478746306.0,857.0,375.0
1445,478754655.0,851.0,375.0
1446,478762972.0,865.0,371.0
1447,478771313.0,861.0,365.0
1448,478779655.0,860.0,361.0
1449,478787969.0,822.0,397.0
1450,478796299.0,867.0,368.0
1451,478804647.0,864.0,373.0
1452,478812966.0,863.0,374.0
1453,478821296.0,864.0,375.0
1454,478829676.0,861.0,382.0
1455,478838021.0,867.0,379.0
1456,478846338.0,865.0,373.0
1457,478854625.0,864.0,375.0
1458,478863022.0,867.0,388.0
1459,478871313.0,869.0,381.0
1460,478879694.0,871.0,381.0
1461,478888018.0,878.0,376.0
1462,478896304.0,883.0,373.0
1463,478904622.0,887.0,376.0
1464,478912953.0,838.0,391.0
1465,478921295.0,883.0,371.0
1466,478929617.0,880.0,364.0
1467,478937950.0,879.0,370.0
1468,478946293.0,881.0,375.0
1469,478954614.0,878.0,381.0
1470,478962947.0,880.0,387.0
1471,478971293.0,869.0,375.0
1472,478979611.0,871.0,370.0
1473,478987941.0,870.0,370.0
1474,478996324.0,873.0,367.0
1475,479004625.0,871.0,374.0
1476,479012941.0,859.0,399.0
1477,479021306.0,939.0,407.0
1478,479029639.0,995.0,439.0
1479,479037972.0,1056.0,464.0
1480,479046270.0,1068.0,479.0
1481,479054692.0,1060.0,483.0
1482,479062970.0,1018.0,508.0
1483,479071298.0,1055.0,487.0
1484,479079599.0,1058.0,483.0
1485,479087931.0,1054.0,477.0
1486,479096298.0,1056.0,482.0
1487,479104596.0,1056.0,484.0
1488,479112952.0,1025.0,518.0
1489,479121286.0,1061.0,478.0
1490,479129621.0,1060.0,479.0
1491,479137945.0,1064.0,480.0
1492,479146262.0,1067.0,480.0
1493,479154602.0,1066.0,487.0
1494,479162930.0,1030.0,511.0
1495,479171258.0,1067.0,491.0
1496,479179601.0,1065.0,490.0
1497,479187932.0,1063.0,487.0
1498,479196253.0,1060.0,487.0
1499,479204707.0,1064.0,483.0
1500,479212919.0,1064.0,482.0
1501,479221318.0,1063.0,485.0
1502,479229604.0,1060.0,483.0
1503,479237949.0,1067.0,482.0
1504,479246291.0,1067.0,482.0
1505,479254582.0,1068.0,479.0
1506,479262945.0,1068.0,479.0
1507,479271246.0,1069.0,479.0
1508,479279575.0,1065.0,473.0
1509,479287943.0,1065.0,475.0
1510,479296243.0,1065.0,485.0
1511,479304593.0,1065.0,489.0
1512,479312924.0,1064.0,489.0
1513,479321284.0,1061.0,491.0
1514,479329625.0,1060.0,490.0
1515,479337958.0,1063.0,489.0
1516,479346238.0,1061.0,486.0
1517,479354588.0,1060.0,486.0
1518,479362909.0,1058.0,489.0
1519,479371296.0,1061.0,492.0
1520,479379637.0,1064.0,492.0
1521,479387952.0,1061.0,489.0
1522,479396266.0,1059.0,490.0
1523,479404562.0,1058.0,489.0
1524,479412895.0,1060.0,493.0
1525,479421227.0,1058.0,491.0
1526,479429580.0,1059.0,491.0
1527,479437907.0,1061.0,493.0
1528,479446232.0,1062.0,491.0
1529,479454567.0,1060.0,492.0
1530,479462967.0,1059.0,490.0
1531,479471259.0,1060.0,483.0
1532,479479574.0,1060.0,490.0
1533,479487935.0,1017.0,509.0
1534,479496282.0,1058.0,489.0
1535,479504570.0,1060.0,490.0
1536,479512886.0,1016.0,521.0
1537,479521271.0,1064.0,485.0
1538,479529552.0,1064.0,490.0
1539,479537917.0,1022.0,514.0
1540,479546217.0,1067.0,494.0
1541,479554546.0,1071.0,494.0
1542,479562961.0,1064.0,498.0
1543,479571210.0,1062.0,498.0
1544,479579560.0,1064.0,495.0
1545,479587891.0,1062.0,494.0
1546,479596209.0,1059.0,493.0
1547,479604558.0,1056.0,496.0
1548,479612874.0,1057.0,498.0
1549,479621206.0,1059.0,501.0
1550,479629540.0,1055.0,501.0
1551,479637918.0,1054.0,499.0
1552,479646235.0,1054.0,493.0
1553,479654553.0,1056.0,492.0
1554,479662884.0,1057.0,493.0
1555,479671212.0,1057.0,501.0
1556,479679584.0,1057.0,505.0
1557,479687863.0,1056.0,503.0
1558,479696196.0,1056.0,498.0
1559,479704545.0,1052.0,498.0
1560,479712867.0,1072.0,504.0
1561,479721199.0,1106.0,517.0
1562,479729536.0,1147.0,536.0
1563,479737875.0,1161.0,537.0
1564,479746226.0,1162.0,548.0
1565,479754533.0,1157.0,545.0
1566,479762856.0,1152.0,532.0
1567,479771291.0,1161.0,533.0
1568,479779532.0,1160.0,539.0
1569,479787854.0,1159.0,544.0
1570,479796190.0,1159.0,543.0
1571,479804526.0,1157.0,545.0
1572,479812857.0,1160.0,543.0
1573,479821183.0,1158.0,547.0
1574,479829525.0,1159.0,547.0
1575,479837849.0,1158.0,544.0
1576,479846215.0,1158.0,541.0
1577,479854524.0,1158.0,543.0
1578,479862847.0,1160.0,543.0
1579,479871210.0,1157.0,543.0
1580,479879521.0,1157.0,541.0
1581,479887844.0,1155.0,544.0
1582,479896175.0,1158.0,543.0
1583,479904516.0,1157.0,544.0
1584,479912878.0,1159.0,547.0
1585,479921173.0,1158.0,549.0
1586,479929512.0,1156.0,539.0
1587,479937907.0,1158.0,539.0
1588,479946168.0,1158.0,543.0
1589,479954511.0,1156.0,547.0
1590,479962836.0,1153.0,547.0
1591,479971165.0,1130.0,543.0
1592,479979509.0,1042.0,512.0
1593,479987876.0,1036.0,517.0
1594,479996242.0,1023.0,517.0
1595,480004491.0,1029.0,509.0
1596,480012860.0,1028.0,514.0
1597,480021159.0,1027.0,514.0
1598,480029506.0,1024.0,525.0
1599,480037828.0,1022.0,517.0
1600,480046159.0,1021.0,518.0
1601,480054506.0,1024.0,524.0
1602,480062822.0,1022.0,522.0
1603,480071153.0,1023.0,523.0
1604,480079501.0,1027.0,517.0
1605,480087894.0,1023.0,520.0
1606,480096158.0,1022.0,521.0
1607,480104484.0,1022.0,522.0
1608,480112814.0,1023.0,524.0
1609,480121149.0,1023.0,523.0
1610,480129498.0,1024.0,520.0
1611,480137831.0,1025.0,518.0
1612,480146150.0,1026.0,518.0
1613,480154490.0,1023.0,515.0
1614,480162815.0,1022.0,520.0
1615,480171184.0,1031.0,519.0
1616,480179552.0,1051.0,534.0
1617,480187841.0,1068.0,547.0
1618,480196213.0,1083.0,555.0
1619,480204472.0,1082.0,554.0
1620,480212805.0,1079.0,548.0
1621,480221222.0,1075.0,553.0
1622,480229467.0,1074.0,553.0
1623,480237804.0,1074.0,555.0
1624,480246139.0,1070.0,555.0
1625,480254489.0,1072.0,558.0
1626,480262834.0,1073.0,551.0
1627,480271200.0,1077.0,550.0
1628,480279463.0,1076.0,546.0
1629,480287845.0,1077.0,545.0
1630,480296166.0,1079.0,546.0
1631,480304460.0,1079.0,548.0
1632,480312795.0,1080.0,549.0
1633,480321127.0,1080.0,555.0
1634,480329481.0,1078.0,556.0
1635,480337804.0,1076.0,550.0
1636,480346129.0,1076.0,544.0
1637,480354471.0,1081.0,546.0
1638,480362790.0,1082.0,547.0
1639,480371187.0,1081.0,551.0
1640,480379463.0,1075.0,544.0
1641,480387833.0,1069.0,544.0
1642,480396154.0,1024.0,529.0
1643,480404448.0,956.0,489.0
1644,480412816.0,952.0,491.0
1645,480421116.0,949.0,495.0
1646,480429466.0,951.0,493.0
1647,480437812.0,899.0,512.0
1648,480446173.0,950.0,493.0
1649,480454445.0,949.0,497.0
1650,480462784.0,897.0,514.0
1651,480471144.0,951.0,490.0
1652,480479459.0,950.0,486.0
1653,480487789.0,895.0,507.0
1654,480496108.0,951.0,485.0
1655,480504456.0,949.0,486.0
1656,480512771.0,896.0,500.0
1657,480521159.0,950.0,489.0
1658,480529437.0,950.0,490.0
1659,480537799.0,893.0,513.0
1660,480546103.0,949.0,485.0
1661,480554455.0,949.0,481.0
1662,480562786.0,900.0,510.0
1663,480571110.0,949.0,481.0
1664,480579445.0,946.0,476.0
1665,480587778.0,947.0,484.0
1666,480596177.0,944.0,486.0
1667,480604436.0,933.0,482.0
1668,480612763.0,873.0,500.0
1669,480621168.0,880.0,486.0
1670,480629423.0,743.0,463.0
1671,480637753.0,744.0,466.0
1672,480646127.0,680.0,502.0
1673,480654443.0,749.0,472.0
1674,480662770.0,745.0,479.0
1675,480671153.0,685.0,511.0
1676,480679476.0,754.0,470.0
1677,480687811.0,685.0,513.0
1678,480696093.0,681.0,509.0
1679,480704435.0,753.0,470.0
1680,480712803.0,753.0,468.0
1681,480721083.0,744.0,484.0
1682,480729427.0,744.0,483.0
1683,480737802.0,741.0,482.0
1684,480746080.0,742.0,478.0
1685,480754425.0,742.0,478.0
1686,480762742.0,745.0,485.0
1687,480771309.0,746.0,490.0
1688,480779421.0,745.0,493.0
1689,480787744.0,743.0,490.0
1690,480796074.0,739.0,489.0
1691,480804412.0,736.0,491.0
1692,480812739.0,738.0,490.0
1693,480821107.0,743.0,485.0
1694,480829420.0,739.0,482.0
1695,480837746.0,729.0,472.0
1696,480846067.0,718.0,455.0
1697,480854398.0,690.0,375.0
1698,480862763.0,698.0,358.0
1699,480871073.0,700.0,352.0
1700,480879430.0,696.0,347.0
1701,480887727.0,698.0,355.0
1702,480896103.0,694.0,349.0
1703,480904410.0,697.0,303.0
1704,480912742.0,697.0,300.0
1705,480921066.0,695.0,323.0
1706,480929406.0,696.0,331.0
1707,480937732.0,696.0,330.0
1708,480946059.0,699.0,336.0
1709,480954387.0,697.0,340.0
1710,480962794.0,697.0,346.0
1711,480971055.0,706.0,336.0
1712,480979402.0,706.0,343.0
1713,480987734.0,706.0,341.0
1714,480996054.0,702.0,340.0
1715,481004398.0,700.0,345.0
1716,481012721.0,701.0,344.0
1717,481021084.0,701.0,346.0
1718,481029395.0,703.0,342.0
1719,481037773.0,706.0,347.0
1720,481046046.0,706.0,347.0
1721,481054377.0,713.0,378.0
1722,481062704.0,719.0,345.0
1723,481071043.0,742.0,337.0
1724,481079372.0,744.0,276.0
1725,481087704.0,743.0,260.0
1726,481096039.0,742.0,257.0
1727,481104368.0,741.0,271.0
1728,481112702.0,738.0,268.0
1729,481121037.0,740.0,269.0
1730,481129416.0,740.0,264.0
1731,481137734.0,742.0,265.0
1732,481146034.0,742.0,263.0
1733,481154399.0,742.0,260.0
1734,481162696.0,740.0,258.0
1735,481171033.0,741.0,261.0
1736,481179362.0,743.0,265.0
1737,481187694.0,743.0,268.0
1738,481196059.0,739.0,262.0
1739,481204377.0,737.0,265.0
1740,481212713.0,736.0,266.0
1741,481221049.0,738.0,267.0
1742,481229399.0,740.0,269.0
1743,481237718.0,742.0,268.0
1744,481246023.0,742.0,271.0
1745,481254395.0,740.0,258.0
1746,481262684.0,738.0,267.0
1747,481271042.0,738.0,268.0
1748,481279368.0,735.0,260.0
1749,481287736.0,741.0,259.0
1750,481296037.0,739.0,258.0
1751,481304349.0,739.0,256.0
1752,481312700.0,738.0,261.0
1753,481321030.0,737.0,259.0
1754,481329413.0,736.0,258.0
1755,481337676.0,737.0,256.0
1756,481346012.0,735.0,257.0
1757,481354342.0,738.0,259.0
1758,481362696.0,737.0,257.0
1759,481371040.0,740.0,259.0
1760,481379340.0,739.0,257.0
1761,481387689.0,740.0,257.0
1762,481396009.0,740.0,251.0
1763,481404335.0,739.0,253.0
1764,481412686.0,740.0,253.0
1765,481421004.0,743.0,258.0
1766,481429384.0,743.0,257.0
